Website,Link,Broadband Provider,Link Load Time (Average of 5 tries),Link is dead or timed out (Y/N)
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Patents,ACT-Fibernet,186.6,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/Uploads/ARD/Research_Scholar_Data.pdf,ACT-Fibernet,28.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/researchOverview,ACT-Fibernet,182.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/researchAtBITSpilani,ACT-Fibernet,194.4,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=16,ACT-Fibernet,182.2,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/RandDcentres,ACT-Fibernet,193.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=17,ACT-Fibernet,189.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=19,ACT-Fibernet,182.4,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/showcase,ACT-Fibernet,193.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Patents,ACT-Fibernet,220.6,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/Uploads/ARD/Research_Scholar_Data.pdf,ACT-Fibernet,31.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/researchOverview,ACT-Fibernet,188.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/researchAtBITSpilani,ACT-Fibernet,179.4,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=16,ACT-Fibernet,195.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/RandDcentres,ACT-Fibernet,189.2,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=17,ACT-Fibernet,181.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=19,ACT-Fibernet,184.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/showcase,ACT-Fibernet,212.4,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Patents,ACT-Fibernet,183.0,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/Uploads/ARD/Research_Scholar_Data.pdf,ACT-Fibernet,27.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/researchOverview,ACT-Fibernet,205.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/researchAtBITSpilani,ACT-Fibernet,195.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=16,ACT-Fibernet,188.4,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/RandDcentres,ACT-Fibernet,197.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=17,ACT-Fibernet,199.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=19,ACT-Fibernet,185.2,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/showcase,ACT-Fibernet,308.2,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Patents,ACT-Fibernet,239.4,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/Uploads/ARD/Research_Scholar_Data.pdf,ACT-Fibernet,24.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/researchOverview,ACT-Fibernet,306.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/researchAtBITSpilani,ACT-Fibernet,191.4,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=16,ACT-Fibernet,190.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/RandDcentres,ACT-Fibernet,195.2,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=17,ACT-Fibernet,221.4,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=19,ACT-Fibernet,197.4,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/showcase,ACT-Fibernet,182.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Patents,ACT-Fibernet,180.8,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/Uploads/ARD/Research_Scholar_Data.pdf,ACT-Fibernet,31.6,N
https://www.bits-pilani.ac.in/,NA,ACT-Fibernet,NA,Y
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/university/fad/Policies,ACT-Fibernet,270.6,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/NTPolicies,ACT-Fibernet,203.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/SexualHarassment,ACT-Fibernet,1376.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/ConductRules,ACT-Fibernet,230.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/DuplicateDegree,ACT-Fibernet,257.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/DuplicateTranscripts,ACT-Fibernet,193.2,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/QualificationVerification,ACT-Fibernet,187.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/ExEmployeesVerification,ACT-Fibernet,190.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/ChangeofName,ACT-Fibernet,227.8,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/university/fad/Policies,ACT-Fibernet,202.0,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/NTPolicies,ACT-Fibernet,220.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/SexualHarassment,ACT-Fibernet,1358.2,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/ConductRules,ACT-Fibernet,198.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/DuplicateDegree,ACT-Fibernet,197.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/DuplicateTranscripts,ACT-Fibernet,184.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/QualificationVerification,ACT-Fibernet,181.2,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/ExEmployeesVerification,ACT-Fibernet,186.4,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/ChangeofName,ACT-Fibernet,191.0,N
https://www.bits-pilani.ac.in/,NA,ACT-Fibernet,NA,Y
https://www.bits-pilani.ac.in/,http://www.bitsadmission.com/,ACT-Fibernet,239.2,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/university/practiceschool/Overview,ACT-Fibernet,248.2,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/library,ACT-Fibernet,380.2,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/placements,ACT-Fibernet,188.0,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/careers,ACT-Fibernet,347.6,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/university/wilp/wilpoverview,ACT-Fibernet,967.4,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/university/ipcd/home,ACT-Fibernet,259.2,N
https://www.bits-pilani.ac.in/,http://www.bitsadmission.com/,ACT-Fibernet,210.6,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/university/practiceschool/Overview,ACT-Fibernet,210.8,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/library,ACT-Fibernet,194.2,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/placements,ACT-Fibernet,194.6,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/careers,ACT-Fibernet,203.0,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/university/wilp/wilpoverview,ACT-Fibernet,959.8,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/university/ipcd/home,ACT-Fibernet,231.2,N
https://www.bits-pilani.ac.in/,http://www.bitsadmission.com/,ACT-Fibernet,261.2,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/university/practiceschool/Overview,ACT-Fibernet,205.2,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/library,ACT-Fibernet,203.6,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/placements,ACT-Fibernet,196.8,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/careers,ACT-Fibernet,193.4,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/university/wilp/wilpoverview,ACT-Fibernet,927.0,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/university/ipcd/home,ACT-Fibernet,230.2,N
https://www.bits-pilani.ac.in/,http://www.bitsadmission.com/,ACT-Fibernet,203.8,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/university/practiceschool/Overview,ACT-Fibernet,210.4,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/library,ACT-Fibernet,191.6,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/placements,ACT-Fibernet,210.8,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/careers,ACT-Fibernet,190.4,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/university/wilp/wilpoverview,ACT-Fibernet,954.0,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/university/ipcd/home,ACT-Fibernet,238.6,N
https://www.bits-pilani.ac.in/,http://www.bitsadmission.com/,ACT-Fibernet,226.0,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/university/practiceschool/Overview,ACT-Fibernet,221.0,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/library,ACT-Fibernet,218.4,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/placements,ACT-Fibernet,192.8,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/careers,ACT-Fibernet,189.8,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/university/wilp/wilpoverview,ACT-Fibernet,910.6,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/university/ipcd/home,ACT-Fibernet,333.6,N
https://www.bits-pilani.ac.in/,http://www.bitsadmission.com/,ACT-Fibernet,272.2,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/university/practiceschool/Overview,ACT-Fibernet,230.4,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/library,ACT-Fibernet,217.8,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/placements,ACT-Fibernet,200.4,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/careers,ACT-Fibernet,200.0,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/university/wilp/wilpoverview,ACT-Fibernet,1033.8,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/university/ipcd/home,ACT-Fibernet,264.6,N
https://www.bits-pilani.ac.in/,http://www.bitsadmission.com/,ACT-Fibernet,274.6,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/university/practiceschool/Overview,ACT-Fibernet,288.6,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/library,ACT-Fibernet,202.0,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/placements,ACT-Fibernet,208.2,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/careers,ACT-Fibernet,202.4,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/university/wilp/wilpoverview,ACT-Fibernet,1084.0,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/university/ipcd/home,ACT-Fibernet,258.4,N
https://www.bits-pilani.ac.in/,NA,ACT-Fibernet,NA,Y
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/locations,ACT-Fibernet,296.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Pilani/index.aspx,ACT-Fibernet,505.2,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Dubai/index.aspx,ACT-Fibernet,938.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Goa/index.aspx,ACT-Fibernet,407.2,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Hyderabad/index.aspx,ACT-Fibernet,4485.8,N
https://www.bits-pilani.ac.in/,https://www.bitsom.edu.in/,ACT-Fibernet,1723.2,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/locations,ACT-Fibernet,211.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Pilani/index.aspx,ACT-Fibernet,252.2,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Dubai/index.aspx,ACT-Fibernet,1572.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Goa/index.aspx,ACT-Fibernet,231.2,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Hyderabad/index.aspx,ACT-Fibernet,6117.0,N
https://www.bits-pilani.ac.in/,https://www.bitsom.edu.in/,ACT-Fibernet,869.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/locations,ACT-Fibernet,222.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Pilani/index.aspx,ACT-Fibernet,257.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Dubai/index.aspx,ACT-Fibernet,914.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Goa/index.aspx,ACT-Fibernet,240.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Hyderabad/index.aspx,ACT-Fibernet,5961.0,N
https://www.bits-pilani.ac.in/,https://www.bitsom.edu.in/,ACT-Fibernet,758.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/locations,ACT-Fibernet,218.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Pilani/index.aspx,ACT-Fibernet,231.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Dubai/index.aspx,ACT-Fibernet,909.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Goa/index.aspx,ACT-Fibernet,239.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Hyderabad/index.aspx,ACT-Fibernet,4943.6,N
https://www.bits-pilani.ac.in/,https://www.bitsom.edu.in/,ACT-Fibernet,731.4,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/locations,ACT-Fibernet,212.2,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Pilani/index.aspx,ACT-Fibernet,234.4,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Dubai/index.aspx,ACT-Fibernet,1011.4,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Goa/index.aspx,ACT-Fibernet,218.4,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Hyderabad/index.aspx,ACT-Fibernet,5833.2,N
https://www.bits-pilani.ac.in/,https://www.bitsom.edu.in/,ACT-Fibernet,986.2,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/locations,ACT-Fibernet,210.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Pilani/index.aspx,ACT-Fibernet,236.2,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Dubai/index.aspx,ACT-Fibernet,920.4,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Goa/index.aspx,ACT-Fibernet,237.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Hyderabad/index.aspx,ACT-Fibernet,5912.0,N
https://www.bits-pilani.ac.in/,https://www.bitsom.edu.in/,ACT-Fibernet,761.4,N
https://www.bits-pilani.ac.in/,http://www.bitsadmission.com/,ACT-Fibernet,223.8,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/university/ipcd/home,ACT-Fibernet,332.2,N
https://www.bits-pilani.ac.in/,https://bits-pilani-wilp.ac.in/,ACT-Fibernet,1004.2,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/university/practiceschool/Overview,ACT-Fibernet,200.4,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/library,ACT-Fibernet,194.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/alumni,ACT-Fibernet,540.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/placements,ACT-Fibernet,189.2,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/careers,ACT-Fibernet,178.8,N
https://www.bits-pilani.ac.in/,https://mail.google.com/,ACT-Fibernet,263.4,N
https://www.bits-pilani.ac.in/,http://www.facebook.com/pages/BITS-Pilani/194107694017505,ACT-Fibernet,973.6,N
https://www.bits-pilani.ac.in/,https://twitter.com/BITSPilaniIndia,ACT-Fibernet,104.8,N
https://www.bits-pilani.ac.in/,http://www.youtube.com/user/BITSpilaniTechMedia/videos,ACT-Fibernet,1268.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/index.aspx,ACT-Fibernet,261.0,N
https://www.bits-pilani.ac.in/,NA,ACT-Fibernet,NA,Y
https://www.bits-pilani.ac.in/,NA,ACT-Fibernet,NA,Y
https://www.bits-pilani.ac.in/,NA,ACT-Fibernet,NA,Y
https://www.bits-pilani.ac.in/,NA,ACT-Fibernet,NA,Y
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Uploads/Pilani_Upload/News/Press-Release-MapmyIndia-founded-by-Rakesh-Kumar-Verma-March-2021.pdf,ACT-Fibernet,22.6,N
https://www.bits-pilani.ac.in/,https://www.bitsadmission.com/,ACT-Fibernet,205.4,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/uploads/BITSAT%20brochure2122.pdf,ACT-Fibernet,24.4,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/uploads/Advertisement%20Bitsat%202021.pdf,ACT-Fibernet,23.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/uploads/Pharmacy%20Advertisement%202021.pdf,ACT-Fibernet,23.2,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/#,ACT-Fibernet,245.4,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Uploads/University_Upload/News/Aarogya-Stu-App.pdf,ACT-Fibernet,24.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/#,ACT-Fibernet,242.4,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Uploads/University_Upload/News/On-Line-Learning--ICT-initiatives-of-MHRD-and-UGC.pdf,ACT-Fibernet,21.2,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/#,ACT-Fibernet,229.2,N
https://www.bits-pilani.ac.in/,https://www.facebook.com/PrakashJavadekarOfficial/photos/a.186306041514440.60107.148253598653018/1605078849637145/?type=3&theater,ACT-Fibernet,564.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/#,ACT-Fibernet,254.6,N
https://www.bits-pilani.ac.in/,https://www.youtube.com/watch?v=AvOWun2NtEQ&feature=youtu.be,ACT-Fibernet,1003.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/#,ACT-Fibernet,303.6,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/uploads/Pilani_Upload/NAAC/Declaration_by_the_Head_of_the_Institute.pdf,ACT-Fibernet,29.2,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/uploads/Pilani_Upload/NAAC/Statement_of_compliance.pdf,ACT-Fibernet,30.2,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/uploads/Pilani_Upload/NAAC/Part%20I%20NAAC%20SSR%20-%20BITS%20Pilani.pdf,ACT-Fibernet,31.6,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/uploads/Pilani_Upload/NAAC/Part_II_NAAC_SSR_Campus_wise_Departmental_Evaluative_Reports/Part_II_NAAC_SSR_BITS_Pilani%20_Department_Evaluative_Reports.pdf,ACT-Fibernet,32.8,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/uploads/Pilani_Upload/NAAC/Part_II_NAAC_SSR_Campus_wise_Departmental_Evaluative_Reports/Part%20II-%20NAAC%20SSR%20BITS%20Goa%20Departmental%20Evaluation%20Report.pdf,ACT-Fibernet,35.4,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/uploads/Pilani_Upload/NAAC/Part_II_NAAC_SSR_Campus_wise_Departmental_Evaluative_Reports/Part_II%20_NAAC_SSR_BITS_Hyderabad%20Campus%20Department%20report.pdf,ACT-Fibernet,31.2,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/uploads/Pilani_Upload/NAAC/Part_II_NAAC_SSR_Campus_wise_Departmental_Evaluative_Reports/Part_II_NAAC_SSR_BITS_Dubai_Departmental_evaluation_report.pdf,ACT-Fibernet,32.6,N
https://www.bits-pilani.ac.in/,NA,ACT-Fibernet,NA,Y
https://www.bits-pilani.ac.in/,NA,ACT-Fibernet,NA,Y
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/#,ACT-Fibernet,240.2,N
https://www.bits-pilani.ac.in/,https://www.bitsadmission.com/,ACT-Fibernet,176.2,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/researchOverview,ACT-Fibernet,223.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/researchOverview,ACT-Fibernet,188.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/careers,ACT-Fibernet,185.2,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/careers,ACT-Fibernet,195.2,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/placements,ACT-Fibernet,185.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/placements,ACT-Fibernet,185.0,N
https://www.bits-pilani.ac.in/,NA,ACT-Fibernet,NA,Y
https://www.bits-pilani.ac.in/,NA,ACT-Fibernet,NA,Y
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/library,ACT-Fibernet,185.2,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/placements,ACT-Fibernet,182.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/careers,ACT-Fibernet,183.0,N
https://www.bits-pilani.ac.in/,http://www.bitsadmission.com/,ACT-Fibernet,216.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/university/practiceschool/Overview,ACT-Fibernet,198.4,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/university/wilp/wilpoverview,ACT-Fibernet,973.8,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/university/ipcd/home,ACT-Fibernet,233.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/SexualHarassment,ACT-Fibernet,1147.8,N
https://www.bits-pilani.ac.in/,NA,ACT-Fibernet,NA,Y
https://www.bits-pilani.ac.in/,NA,ACT-Fibernet,NA,Y
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/NIRF,ACT-Fibernet,190.4,N
https://www.bits-pilani.ac.in/,https://erp.bits-pilani.ac.in/,ACT-Fibernet,105.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/DuplicateDegree,ACT-Fibernet,202.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Dubai/login,ACT-Fibernet,249.4,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Pilani/login,ACT-Fibernet,239.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Goa/login,ACT-Fibernet,226.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Hyderabad/login,ACT-Fibernet,1735.0,N
https://www.bits-pilani.ac.in/,NA,ACT-Fibernet,NA,Y
https://www.bits-pilani.ac.in/,NA,ACT-Fibernet,NA,Y
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/uploads/Faculty-Recruitment/FAD-Prospective-Faculty-10-12-2019.pdf,ACT-Fibernet,23.4,N
https://www.bits-pilani.ac.in/,https://www.bitsadmission.com/bitsat/2021/BITSAT-2021Brochure.pdf,ACT-Fibernet,27.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Uploads/BITSUserITPolicy.pdf,ACT-Fibernet,26.8,N
https://www.bits-pilani.ac.in/,NA,ACT-Fibernet,NA,Y
https://www.bits-pilani.ac.in/,NA,ACT-Fibernet,NA,Y
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Pilani/officesAndAdministration,ACT-Fibernet,317.4,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Dubai/officesAndAdministration,ACT-Fibernet,218.2,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Goa/officesAndAdministration,ACT-Fibernet,290.4,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Hyderabad/officesAndAdministration,ACT-Fibernet,294.8,N
https://www.bits-pilani.ac.in/,NA,ACT-Fibernet,NA,Y
https://www.bits-pilani.ac.in/,http://www.fractalink.com/,ACT-Fibernet,778.0,N
https://medium.com/,https://medium.com/,ACT-Fibernet,362.6,N
https://medium.com/,https://medium.com/about?autoplay=1,ACT-Fibernet,978.6,N
https://medium.com/,https://medium.com/membership,ACT-Fibernet,276.2,N
https://medium.com/,https://about.medium.com/creators/,ACT-Fibernet,1189.6,N
https://medium.com/,https://medium.com/m/signin?operation=login&redirect=https%3A%2F%2Fmedium.com%2F&source=--------------------------lo_home_nav-----------,ACT-Fibernet,267.0,N
https://medium.com/,https://medium.com/m/signin?operation=register&redirect=https%3A%2F%2Fmedium.com%2F&source=--------------------------lo_home_nav-----------,ACT-Fibernet,232.8,N
https://medium.com/,https://medium.com/about?autoplay=1,ACT-Fibernet,696.6,N
https://medium.com/,https://medium.com/about?autoplay=1,ACT-Fibernet,738.4,N
https://medium.com/,https://medium.com/topic/self?source=home-------------------------------------,ACT-Fibernet,1028.4,N
https://medium.com/,https://medium.com/topic/relationships?source=home-------------------------------------,ACT-Fibernet,627.6,N
https://medium.com/,https://medium.com/topic/data-science?source=home-------------------------------------,ACT-Fibernet,598.8,N
https://medium.com/,https://medium.com/topic/programming?source=home-------------------------------------,ACT-Fibernet,894.0,N
https://medium.com/,https://medium.com/topic/productivity?source=home-------------------------------------,ACT-Fibernet,711.2,N
https://medium.com/,https://medium.com/topic/javascript?source=home-------------------------------------,ACT-Fibernet,692.4,N
https://medium.com/,https://medium.com/topic/machine-learning?source=home-------------------------------------,ACT-Fibernet,588.2,N
https://medium.com/,https://medium.com/topic/politics?source=home-------------------------------------,ACT-Fibernet,626.8,N
https://medium.com/,https://medium.com/topic/health?source=home-------------------------------------,ACT-Fibernet,638.4,N
https://medium.com/,https://medium.com/topics?source=home-------------------------------------,ACT-Fibernet,754.8,N
https://medium.com/,https://medium.com/topic/self?source=home-------------------------------------,ACT-Fibernet,879.2,N
