Website,Link,Broadband Provider,Link Load Time (Average of 5 tries),Link is dead or timed out (Y/N)
https://www.usa.gov/,https://www.usa.gov/laws-and-regs,ACT-Fibernet,455.6,N
https://www.usa.gov/,https://www.usa.gov/family,ACT-Fibernet,439.2,N
https://www.usa.gov/,https://www.usa.gov/scams-and-frauds,ACT-Fibernet,470.0,N
https://www.usa.gov/,https://www.usa.gov/voting-laws-history,ACT-Fibernet,416.6,N
https://www.usa.gov/,https://www.usa.gov/doctors,ACT-Fibernet,406.2,N
https://www.usa.gov/,https://www.usa.gov/health-resources,ACT-Fibernet,667.0,N
https://www.usa.gov/,https://www.usa.gov/finding-health-insurance,ACT-Fibernet,427.6,N
https://www.usa.gov/,https://www.usa.gov/medicaid,ACT-Fibernet,435.4,N
https://www.usa.gov/,https://www.usa.gov/medicare,ACT-Fibernet,463.0,N
https://www.usa.gov/,https://www.usa.gov/paying-for-medical,ACT-Fibernet,554.8,N
https://www.usa.gov/,https://www.usa.gov/medicine,ACT-Fibernet,540.8,N
https://www.usa.gov/,https://www.usa.gov/mental-health-substance-abuse,ACT-Fibernet,466.0,N
https://www.usa.gov/,https://www.usa.gov/vaccinations,ACT-Fibernet,393.4,N
https://www.usa.gov/,https://www.usa.gov/government-jobs,ACT-Fibernet,477.8,N
https://www.usa.gov/,https://www.usa.gov/find-a-job,ACT-Fibernet,561.2,N
https://www.usa.gov/,https://www.usa.gov/business-search,ACT-Fibernet,474.8,N
https://www.usa.gov/,https://www.usa.gov/funding-options,ACT-Fibernet,537.2,N
https://www.usa.gov/,https://www.usa.gov/import-export,ACT-Fibernet,459.8,N
https://www.usa.gov/,https://www.usa.gov/expand-business,ACT-Fibernet,467.0,N
https://www.usa.gov/,https://www.usa.gov/find-government-contracts,ACT-Fibernet,4552.4,N
https://www.usa.gov/,https://www.usa.gov/start-business,ACT-Fibernet,512.4,N
https://www.usa.gov/,https://www.usa.gov/state-business,ACT-Fibernet,565.8,N
https://www.usa.gov/,https://www.usa.gov/benefits-for-federal-employees,ACT-Fibernet,456.6,N
https://www.usa.gov/,https://www.usa.gov/safer-federal-workforce,ACT-Fibernet,900.8,N
https://www.usa.gov/,https://www.usa.gov/join-military,ACT-Fibernet,412.8,N
https://www.usa.gov/,https://www.usa.gov/military-personnel-and-installations,ACT-Fibernet,505.4,N
https://www.usa.gov/,https://www.usa.gov/education-military-veterans,ACT-Fibernet,517.8,N
https://www.usa.gov/,https://www.usa.gov/military-pay,ACT-Fibernet,432.4,N
https://www.usa.gov/,https://www.usa.gov/military-records,ACT-Fibernet,450.8,N
https://www.usa.gov/,https://www.usa.gov/selective-service,ACT-Fibernet,483.4,N
https://www.usa.gov/,https://www.usa.gov/veteran-burial-benefits,ACT-Fibernet,494.4,N
https://www.usa.gov/,https://www.usa.gov/veteran-health,ACT-Fibernet,593.2,N
https://www.usa.gov/,https://www.usa.gov/veteran-housing,ACT-Fibernet,439.4,N
https://www.usa.gov/,https://www.usa.gov/veteran-employment,ACT-Fibernet,572.0,N
https://www.usa.gov/,https://www.usa.gov/motor-vehicle-services,ACT-Fibernet,564.0,N
https://www.usa.gov/,https://www.usa.gov/who-needs-to-file-taxes,ACT-Fibernet,435.8,N
https://www.usa.gov/,https://www.usa.gov/help-with-taxes,ACT-Fibernet,421.4,N
https://www.usa.gov/,https://www.usa.gov/get-tax-forms,ACT-Fibernet,531.4,N
https://www.usa.gov/,https://www.usa.gov/file-taxes,ACT-Fibernet,441.4,N
https://www.usa.gov/,https://www.usa.gov/tax-benefits,ACT-Fibernet,476.0,N
https://www.usa.gov/,https://www.usa.gov/deportation,ACT-Fibernet,402.8,N
https://www.usa.gov/,https://www.usa.gov/green-cards,ACT-Fibernet,521.6,N
https://www.usa.gov/,https://www.usa.gov/become-us-citizen,ACT-Fibernet,441.4,N
https://www.usa.gov/,https://www.usa.gov/enter-us,ACT-Fibernet,424.4,N
https://www.usa.gov/,https://www.usa.gov/renounce-lose-citizenship,ACT-Fibernet,390.8,N
https://www.usa.gov/,https://www.usa.gov/passport,ACT-Fibernet,1316.8,N
https://www.usa.gov/,https://www.usa.gov/americans-abroad,ACT-Fibernet,1207.8,N
https://www.usa.gov/,https://www.usa.gov/family-outside-us,ACT-Fibernet,422.8,N
https://www.usa.gov/,https://www.usa.gov/passport-problems,ACT-Fibernet,504.0,N
https://www.usa.gov/,https://www.usa.gov/recreation,ACT-Fibernet,499.2,N
https://www.usa.gov/,https://www.usa.gov/plane-travel,ACT-Fibernet,779.2,N
https://www.usa.gov/,https://www.usa.gov/visas,ACT-Fibernet,439.6,N
https://www.usa.gov/,https://www.usa.gov/visitors-driving,ACT-Fibernet,428.8,N
https://www.usa.gov/,https://www.usa.gov/visa-problems,ACT-Fibernet,416.2,N
https://www.usa.gov/,https://www.usa.gov/visitors,ACT-Fibernet,424.0,N
https://www.usa.gov/,https://www.usa.gov/midterm-state-and-local-elections,ACT-Fibernet,411.4,N
https://www.usa.gov/,https://www.usa.gov/voter-research,ACT-Fibernet,362.2,N
https://www.usa.gov/,https://www.usa.gov/election-office,ACT-Fibernet,383.6,N
https://www.usa.gov/,https://www.usa.gov/absentee-voting,ACT-Fibernet,450.6,N
https://www.usa.gov/,https://www.usa.gov/voting-political-party,ACT-Fibernet,379.6,N
https://www.usa.gov/,https://www.usa.gov/election-day,ACT-Fibernet,424.6,N
https://www.usa.gov/,https://www.usa.gov/inauguration,ACT-Fibernet,572.0,N
https://www.usa.gov/,https://www.usa.gov/election,ACT-Fibernet,1342.0,N
https://www.usa.gov/,https://www.usa.gov/change-voter-registration,ACT-Fibernet,1115.0,N
https://www.usa.gov/,https://www.usa.gov/confirm-voter-registration,ACT-Fibernet,1026.6,N
https://www.usa.gov/,https://www.usa.gov/voter-registration-card,ACT-Fibernet,503.6,N
https://www.usa.gov/,https://www.usa.gov/register-to-vote,ACT-Fibernet,1112.0,N
https://www.usa.gov/,https://www.usa.gov/voter-registration-age-requirements,ACT-Fibernet,667.6,N
https://www.usa.gov/,https://www.usa.gov/agencies,ACT-Fibernet,590.2,N
https://www.usa.gov/,https://www.usa.gov/laws,ACT-Fibernet,528.4,N
https://www.usa.gov/,https://www.usa.gov/about-the-us,ACT-Fibernet,684.0,N
https://www.usa.gov/,https://www.usa.gov/benefits-grants-loans,ACT-Fibernet,484.0,N
https://www.usa.gov/,https://www.usa.gov/state-tribal-governments,ACT-Fibernet,418.6,N
https://www.usa.gov/,https://www.usa.gov/buy-from-government,ACT-Fibernet,440.2,N
https://www.usa.gov/,https://www.usa.gov/job-search,ACT-Fibernet,458.8,N
https://www.usa.gov/,https://www.usa.gov/federal-employees,ACT-Fibernet,452.6,N
https://www.usa.gov/,https://www.usa.gov/business,ACT-Fibernet,570.8,N
https://www.usa.gov/,https://www.usa.gov/jobs-and-unemployment,ACT-Fibernet,511.2,N
https://www.usa.gov/,https://www.usa.gov/taxes,ACT-Fibernet,507.4,N
https://www.usa.gov/,https://www.usa.gov/credit-and-debt,ACT-Fibernet,434.8,N
https://www.usa.gov/,https://www.usa.gov/spend-save-invest,ACT-Fibernet,434.8,N
https://www.usa.gov/,https://www.usa.gov/consumer,ACT-Fibernet,526.2,N
https://www.usa.gov/,https://www.usa.gov/housing,ACT-Fibernet,568.6,N
https://www.usa.gov/,https://www.usa.gov/money,ACT-Fibernet,554.0,N
https://www.usa.gov/,https://www.usa.gov/travel-abroad,ACT-Fibernet,447.0,N
https://www.usa.gov/,https://www.usa.gov/immigration-and-citizenship,ACT-Fibernet,475.6,N
https://www.usa.gov/,https://www.usa.gov/visas-and-visitors,ACT-Fibernet,441.0,N
https://www.usa.gov/,https://www.usa.gov/recreation-and-travel,ACT-Fibernet,440.6,N
https://www.usa.gov/,https://www.usa.gov/travel-and-immigration,ACT-Fibernet,478.6,N
https://www.usa.gov/,https://www.usa.gov/check-tax-status#item-35442,ACT-Fibernet,478.6,N
https://www.usa.gov/,https://www.usa.gov/disaster-help-food-housing-bills#item-214635,ACT-Fibernet,610.2,N
https://www.usa.gov/,https://www.usa.gov/coronavirus,ACT-Fibernet,675.8,N
https://www.usa.gov/,https://www.usa.gov/how-to-use,ACT-Fibernet,594.0,N
https://www.usa.gov/,https://www.usa.gov/disability-services,ACT-Fibernet,535.6,N
https://www.usa.gov/,https://www.usa.gov/disasters-and-emergencies,ACT-Fibernet,554.2,N
https://www.usa.gov/,https://www.usa.gov/earth-and-environment,ACT-Fibernet,573.2,N
https://www.usa.gov/,https://www.usa.gov/education,ACT-Fibernet,526.8,N
https://www.usa.gov/,https://www.usa.gov/health,ACT-Fibernet,612.4,N
https://www.usa.gov/,https://www.usa.gov/military-and-veterans,ACT-Fibernet,561.2,N
https://www.usa.gov/,https://www.usa.gov/voting,ACT-Fibernet,601.0,N
https://www.usa.gov/,https://www.usa.gov/about,ACT-Fibernet,428.4,N
https://www.usa.gov/,https://www.usa.gov/media,ACT-Fibernet,387.2,N
https://www.usa.gov/,https://www.usa.gov/developer,ACT-Fibernet,398.2,N
https://www.usa.gov/,https://www.usa.gov/site-issue-report-form,ACT-Fibernet,827.0,N
https://www.usa.gov/,https://usa.gov/espanol/contactenos,ACT-Fibernet,358.0,N
https://www.usa.gov/,https://www.facebook.com/USAgov,ACT-Fibernet,766.8,N
https://www.usa.gov/,https://twitter.com/USAgov,ACT-Fibernet,173.8,N
https://www.usa.gov/,https://www.youtube.com/usagov1,ACT-Fibernet,1060.6,N
https://www.usa.gov/,https://www.instagram.com/usagov/,ACT-Fibernet,494.4,N
https://www.usa.gov/,https://www.pinterest.com/usagov/,ACT-Fibernet,1565.4,N
https://www.isro.gov.in/,http://india.gov.in/,ACT-Fibernet,275.4,N
https://www.isro.gov.in/,https://www.isro.gov.in/#block-md-megamenu-1,ACT-Fibernet,200.0,N
https://www.isro.gov.in/,https://www.isro.gov.in/#,ACT-Fibernet,108.8,N
https://www.isro.gov.in/,http://www.facebook.com/isro,ACT-Fibernet,1102.8,N
https://www.isro.gov.in/,http://www.twitter.com/isro,ACT-Fibernet,182.8,N
https://www.isro.gov.in/,NA,ACT-Fibernet,NA,Y
https://www.isro.gov.in/,https://www.isro.gov.in/,ACT-Fibernet,187.4,N
https://www.isro.gov.in/,https://www.isro.gov.in/update/20-feb-2020/public-notice,ACT-Fibernet,240.4,N
https://www.isro.gov.in/,https://www.isro.gov.in/career?field_isro_centre_value=icrb,ACT-Fibernet,119.2,N
https://www.isro.gov.in/,https://www.isro.gov.in/update/15-jan-2021/announcement-of-opportunity-space-theme-based-merchandize,ACT-Fibernet,264.8,N
https://www.isro.gov.in/,https://www.isro.gov.in/career?field_isro_centre_value=dos,ACT-Fibernet,108.2,N
https://www.isro.gov.in/,https://www.isro.gov.in/hi,ACT-Fibernet,2311.0,N
https://www.isro.gov.in/,https://www.isro.gov.in/missions-0,ACT-Fibernet,115.0,N
https://www.isro.gov.in/,https://www.isro.gov.in/spacecraft,ACT-Fibernet,80.4,N
https://www.isro.gov.in/,https://www.isro.gov.in/launchers,ACT-Fibernet,610.2,N
https://www.isro.gov.in/,https://www.isro.gov.in/applications,ACT-Fibernet,72.4,N
https://www.isro.gov.in/,https://www.isro.gov.in/media,ACT-Fibernet,1207.8,N
https://www.isro.gov.in/,https://www.isro.gov.in/about-isro,ACT-Fibernet,105.4,N
https://www.isro.gov.in/,https://www.isro.gov.in/request-transponder-capacity,ACT-Fibernet,71.0,N
https://www.isro.gov.in/,https://www.isro.gov.in/chandrayaan2-home-0,ACT-Fibernet,263.2,N
https://www.isro.gov.in/,https://www.isro.gov.in/launcher/pslv-c51-amazonia-1,ACT-Fibernet,98.6,N
https://www.isro.gov.in/,https://www.isro.gov.in/launcher/pslv-c50-cms-01,ACT-Fibernet,441.2,N
https://www.isro.gov.in/,https://www.isro.gov.in/launcher/pslv-c49-eos-01,ACT-Fibernet,164.8,N
https://www.isro.gov.in/,https://www.isro.gov.in/commemoration-of-150th-birth-anniversary-of-mahatma-gandhiji,ACT-Fibernet,117.6,N
https://www.isro.gov.in/,https://www.isro.gov.in/Spacecraft/gsat-30,ACT-Fibernet,459.0,N
https://www.isro.gov.in/,https://www.isro.gov.in/launcher/pslv-c48-risat-2br1,ACT-Fibernet,432.6,N
https://www.isro.gov.in/,NA,ACT-Fibernet,NA,Y
https://www.isro.gov.in/,https://www.isro.gov.in/pslv-c51-amazonia-1/pslv-c51-amazonia-1-lift-and-board-camera-view,ACT-Fibernet,509.0,N
https://www.isro.gov.in/,https://www.isro.gov.in/skill-development-programme,ACT-Fibernet,2398.4,N
https://www.isro.gov.in/,https://www.isro.gov.in/capacity-building,ACT-Fibernet,80.2,N
https://www.isro.gov.in/,https://www.isro.gov.in/pslv-c25-mars-orbiter-mission/phobos-imaged-mom-1st-july,ACT-Fibernet,96.2,N
https://www.isro.gov.in/,https://www.isro.gov.in/irnss-programme,ACT-Fibernet,76.8,N
https://www.isro.gov.in/,https://mosdac.gov.in/gallery/index.html?=&prod=3DIMG_%2A_L1C_ASIA_MER_BIMG.jpg,ACT-Fibernet,298.4,N
https://www.isro.gov.in/,https://mosdac.gov.in/gallery/index.html?&prod=3DIMG_*_L1C_ASIA_MER_BIMG.jpg,ACT-Fibernet,56.4,N
https://www.isro.gov.in/,https://www.isro.gov.in/astrosat-0,ACT-Fibernet,201.4,N
https://www.isro.gov.in/,https://www.isro.gov.in/disaster-management-support/monsoon-floods-india-%E2%80%93-satellite-data-impact-assessment,ACT-Fibernet,440.2,N
https://www.isro.gov.in/,https://www.isro.gov.in/blast-past-%E2%80%94-observations-led-prl-scientist-enables-breakthrough-centuries-old-effort-to-unravel,ACT-Fibernet,435.6,N
https://www.isro.gov.in/,https://www.isro.gov.in/about-isro/isros-timeline-1960s-to-today,ACT-Fibernet,21639.4,N
https://www.isro.gov.in/,https://www.isro.gov.in/update/31-mar-2021/workshop-scientific-writing,ACT-Fibernet,224.8,N
https://www.isro.gov.in/,https://www.isro.gov.in/update/22-mar-2021/isro-makes-breakthrough-demonstration-of-free-space-quantum-key-distribution-qkd,ACT-Fibernet,227.8,N
https://www.isro.gov.in/,https://www.isro.gov.in/update/18-mar-2021/dr-k-sivan-chairman-isro-secretary-dos-inaugurates-3-space-technology-incubation,ACT-Fibernet,235.6,N
https://www.isro.gov.in/,https://www.isro.gov.in/update/17-mar-2021/dr-k-sivan-chairman-isro-secretary-dos-had-meeting-with-hrh-prince-sultan-bin,ACT-Fibernet,324.4,N
https://www.isro.gov.in/,https://www.isro.gov.in/update/11-mar-2021/dr-k-sivan-chairman-isro-secretary-dos-had-meeting-with-president-of-japan,ACT-Fibernet,234.6,N
https://www.isro.gov.in/,https://www.isro.gov.in/press-release,ACT-Fibernet,237.2,N
https://www.isro.gov.in/,https://www.isro.gov.in/updates-archivals,ACT-Fibernet,696.0,N
https://www.isro.gov.in/,https://www.isro.gov.in/tenders,ACT-Fibernet,126.8,N
https://www.isro.gov.in/,https://eprocure.isro.gov.in/,ACT-Fibernet,74.4,N
https://www.isro.gov.in/,https://eproc.isro.gov.in/,ACT-Fibernet,1120.6,N
https://www.isro.gov.in/,https://www.isro.gov.in/right-to-information,ACT-Fibernet,88.4,N
https://www.isro.gov.in/,https://www.isro.gov.in/node/1253,ACT-Fibernet,79.8,N
https://www.isro.gov.in/,https://www.isro.gov.in/publications-0,ACT-Fibernet,674.6,N
https://www.isro.gov.in/,https://www.isro.gov.in/careers-new,ACT-Fibernet,85.4,N
https://www.isro.gov.in/,https://www.isro.gov.in/sites/default/files/anual_report_2020-2021_english.pdf,ACT-Fibernet,26.2,N
https://www.isro.gov.in/,https://www.isro.gov.in/sites/default/files/anual_report_2020-2021_hindi.pdf,ACT-Fibernet,28.4,N
https://www.isro.gov.in/,https://www.isro.gov.in/monthly-summary-of-department-of-space,ACT-Fibernet,71.4,N
https://www.isro.gov.in/,https://www.isro.gov.in/sites/default/files/bilingual_100_sentences.pdf,ACT-Fibernet,23.2,N
https://www.isro.gov.in/,https://www.isro.gov.in/node/617,ACT-Fibernet,83.6,N
https://www.isro.gov.in/,https://www.isro.gov.in/node/619,ACT-Fibernet,546.8,N
https://www.isro.gov.in/,https://www.isro.gov.in/indias-space-policy-0,ACT-Fibernet,516.4,N
https://www.isro.gov.in/,https://www.isro.gov.in/about-isro/autonomous-bodies,ACT-Fibernet,411.0,N
https://www.isro.gov.in/,https://www.isro.gov.in/related-links,ACT-Fibernet,157.6,N
https://www.isro.gov.in/,https://www.isro.gov.in/hyperlinking-policy,ACT-Fibernet,83.2,N
https://www.isro.gov.in/,https://sa-plan.isro.gov.in/,ACT-Fibernet,121.2,N
https://www.isro.gov.in/,NA,ACT-Fibernet,NA,Y
https://www.isro.gov.in/,https://www.isro.gov.in/indigenisation-of-space-materials-ism-data-sheet,ACT-Fibernet,151.6,N
https://www.isro.gov.in/,http://www.nvsp.in/,ACT-Fibernet,2605.8,N
https://www.isro.gov.in/,http://www.pib.gov.in/,ACT-Fibernet,716.0,N
https://www.isro.gov.in/,https://services.india.gov.in/,ACT-Fibernet,1190.2,N
https://www.isro.gov.in/,http://cpao.nic.in/Pensioner/ppo_status.php,ACT-Fibernet,282.0,N
https://www.isro.gov.in/,https://indiacode.nic.in/,ACT-Fibernet,278.4,N
https://www.isro.gov.in/,https://www.isro.gov.in/sitemap,ACT-Fibernet,235.0,N
https://www.isro.gov.in/,https://www.isro.gov.in/node/290,ACT-Fibernet,96.8,N
https://www.isro.gov.in/,https://www.isro.gov.in/node/146,ACT-Fibernet,79.6,N
https://www.isro.gov.in/,https://www.isro.gov.in/feed-back,ACT-Fibernet,71.8,N
https://www.isro.gov.in/,https://www.isro.gov.in/contact-us-1,ACT-Fibernet,571.4,N
https://www.isro.gov.in/,https://www.isro.gov.in/help,ACT-Fibernet,375.8,N
https://www.isro.gov.in/,https://www.isro.gov.in/node/148,ACT-Fibernet,74.0,N
https://www.isro.gov.in/,https://www.isro.gov.in/privacy-policy,ACT-Fibernet,72.6,N
https://www.isro.gov.in/,https://www.isro.gov.in/sites/default/files/cqw_isrowebsite_www_isro_gov_in.pdf,ACT-Fibernet,23.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/index.aspx,ACT-Fibernet,230.4,N
https://www.bits-pilani.ac.in/,NA,ACT-Fibernet,NA,Y
https://www.bits-pilani.ac.in/,NA,ACT-Fibernet,NA,Y
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Overview,ACT-Fibernet,384.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/bitsFactsHistory,ACT-Fibernet,202.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/visitbits,ACT-Fibernet,296.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/AwardsandAccreditations,ACT-Fibernet,200.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/AQARS,ACT-Fibernet,306.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/TradeMarks,ACT-Fibernet,189.2,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/SSR,ACT-Fibernet,330.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/NIRF,ACT-Fibernet,264.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/AwardsAchievements,ACT-Fibernet,193.4,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/InstitutionalKnowledgeandAnalysisCell,ACT-Fibernet,201.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/officesAndAdministrationFirst,ACT-Fibernet,317.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/BITScan,ACT-Fibernet,313.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/admissionsOverview,ACT-Fibernet,411.0,N
https://www.bits-pilani.ac.in/,http://www.bitsadmission.com/,ACT-Fibernet,440.2,N
https://www.bits-pilani.ac.in/,https://www.bitsadmission.com/,ACT-Fibernet,143.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Dubai/admissionsOverview,ACT-Fibernet,519.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Dubai/eligibilityCriteria,ACT-Fibernet,417.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Dubai/applicationProcedure,ACT-Fibernet,189.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Dubai/scholarships,ACT-Fibernet,443.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/dubai/feeStructure,ACT-Fibernet,196.4,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Dubai/visaTnC,ACT-Fibernet,354.6,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/university/wilp/wilpoverview,ACT-Fibernet,1059.6,N
https://www.bits-pilani.ac.in/,https://bits-pilani-wilp.ac.in/programmes-for-individuals.php,ACT-Fibernet,860.4,N
https://www.bits-pilani.ac.in/,https://bits-pilani-wilp.ac.in/programmes-for-organisation.php,ACT-Fibernet,830.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/integratedFirstDegreeOverview,ACT-Fibernet,272.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/behons,ACT-Fibernet,187.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/bpharmhons,ACT-Fibernet,178.2,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/mschons,ACT-Fibernet,178.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/msctech,ACT-Fibernet,182.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/higherDegreeOverview,ACT-Fibernet,506.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/me,ACT-Fibernet,185.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/mpharm,ACT-Fibernet,185.0,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/pilani/management/Management,ACT-Fibernet,320.2,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/university/AcademicResearch/Overview,ACT-Fibernet,252.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/features,ACT-Fibernet,318.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/researchAreas,ACT-Fibernet,176.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/researchOverview,ACT-Fibernet,196.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/researchAtBITSpilani,ACT-Fibernet,178.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=16,ACT-Fibernet,180.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/RandDcentres,ACT-Fibernet,193.2,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=17,ACT-Fibernet,184.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/listing.aspx?cid=37&id=19,ACT-Fibernet,201.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/showcase,ACT-Fibernet,212.0,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/Patents,ACT-Fibernet,223.2,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/Uploads/ARD/Research_Scholar_Data.pdf,ACT-Fibernet,26.8,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/university/fad/Policies,ACT-Fibernet,219.0,N
https://www.bits-pilani.ac.in/,http://www.bits-pilani.ac.in/NTPolicies,ACT-Fibernet,224.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/SexualHarassment,ACT-Fibernet,1325.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/ConductRules,ACT-Fibernet,215.4,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/DuplicateDegree,ACT-Fibernet,241.6,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/DuplicateTranscripts,ACT-Fibernet,187.8,N
https://www.bits-pilani.ac.in/,https://www.bits-pilani.ac.in/QualificationVerification,ACT-Fibernet,191.8,N
